status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_accuracy_mean,server_accuracy_margin_of_error,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_005_e3_rho_0_1_m_0_7,fedlt,FedLT,FedLT,nesterov_lr_0.005_e3_rho_0.1_m_0.7,0.06774028629856851,0.0,3.631125416755676,0.0,146.0,,0.005,3,,,,,,,,,,,0.1,nesterov,,,,0.7,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_005_e3_rho_1_m_0_3,fedlt,FedLT,FedLT,nesterov_lr_0.005_e3_rho_1_m_0.3,0.05061349693251534,0.0,3.430787138938904,0.0,148.797,,0.005,3,,,,,,,,,,,1.0,nesterov,,,,0.3,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_005_e3_rho_1_m_0_5,fedlt,FedLT,FedLT,nesterov_lr_0.005_e3_rho_1_m_0.5,0.05061349693251534,0.0,3.425835363864899,0.0,149.111,,0.005,3,,,,,,,,,,,1.0,nesterov,,,,0.5,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_005_e3_rho_1_m_0_7,fedlt,FedLT,FedLT,nesterov_lr_0.005_e3_rho_1_m_0.7,0.05061349693251534,0.0,3.4259580779075622,0.0,148.601,,0.005,3,,,,,,,,,,,1.0,nesterov,,,,0.7,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_005_e5_rho_0_1_m_0_3,fedlt,FedLT,FedLT,nesterov_lr_0.005_e5_rho_0.1_m_0.3,0.08588957055214724,0.0,3.611915419101715,0.0,238.899,,0.005,5,,,,,,,,,,,0.1,nesterov,,,,0.3,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_005_e5_rho_0_1_m_0_5,fedlt,FedLT,FedLT,nesterov_lr_0.005_e5_rho_0.1_m_0.5,0.0789877300613497,0.0,3.6063491344451903,0.0,240.303,,0.005,5,,,,,,,,,,,0.1,nesterov,,,,0.5,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_005_e5_rho_0_1_m_0_7,fedlt,FedLT,FedLT,nesterov_lr_0.005_e5_rho_0.1_m_0.7,0.11349693251533742,0.0,3.5992243337631225,0.0,241.118,,0.005,5,,,,,,,,,,,0.1,nesterov,,,,0.7,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_005_e5_rho_1_m_0_3,fedlt,FedLT,FedLT,nesterov_lr_0.005_e5_rho_1_m_0.3,0.05112474437627812,0.0,3.4078849220275877,0.0,235.055,,0.005,5,,,,,,,,,,,1.0,nesterov,,,,0.3,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_005_e5_rho_1_m_0_5,fedlt,FedLT,FedLT,nesterov_lr_0.005_e5_rho_1_m_0.5,0.051891615541922294,0.0,3.4083599734306333,0.0,239.296,,0.005,5,,,,,,,,,,,1.0,nesterov,,,,0.5,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_005_e5_rho_1_m_0_7,fedlt,FedLT,FedLT,nesterov_lr_0.005_e5_rho_1_m_0.7,0.05828220858895705,0.0,3.4058168029785154,0.0,235.753,,0.005,5,,,,,,,,,,,1.0,nesterov,,,,0.7,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e3_rho_0_1_m_0_3,fedlt,FedLT,FedLT,nesterov_lr_0.01_e3_rho_0.1_m_0.3,0.07234151329243353,0.0,3.633793077468872,0.0,147.798,,0.01,3,,,,,,,,,,,0.1,nesterov,,,,0.3,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e3_rho_0_1_m_0_5,fedlt,FedLT,FedLT,nesterov_lr_0.01_e3_rho_0.1_m_0.5,0.09125766871165644,0.0,3.6336464262008668,0.0,145.68,,0.01,3,,,,,,,,,,,0.1,nesterov,,,,0.5,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e3_rho_0_1_m_0_7,fedlt,FedLT,FedLT,nesterov_lr_0.01_e3_rho_0.1_m_0.7,0.11784253578732107,0.0,3.6297176003456117,0.0,146.646,,0.01,3,,,,,,,,,,,0.1,nesterov,,,,0.7,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e3_rho_1_m_0_3,fedlt,FedLT,FedLT,nesterov_lr_0.01_e3_rho_1_m_0.3,0.05138036809815951,0.0,3.4303307151794433,0.0,147.7,,0.01,3,,,,,,,,,,,1.0,nesterov,,,,0.3,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e3_rho_1_m_0_5,fedlt,FedLT,FedLT,nesterov_lr_0.01_e3_rho_1_m_0.5,0.06901840490797546,0.0,3.4311600732803345,0.0,147.772,,0.01,3,,,,,,,,,,,1.0,nesterov,,,,0.5,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e3_rho_1_m_0_7,fedlt,FedLT,FedLT,nesterov_lr_0.01_e3_rho_1_m_0.7,0.06007157464212679,0.0,3.4327114963531495,0.0,143.237,,0.01,3,,,,,,,,,,,1.0,nesterov,,,,0.7,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e5_rho_0_1_m_0_3,fedlt,FedLT,FedLT,nesterov_lr_0.01_e5_rho_0.1_m_0.3,0.09994887525562372,0.0,3.614146873950958,0.0,232.623,,0.01,5,,,,,,,,,,,0.1,nesterov,,,,0.3,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e5_rho_0_1_m_0_5,fedlt,FedLT,FedLT,nesterov_lr_0.01_e5_rho_0.1_m_0.5,0.17050102249488752,0.0,3.569006345272064,0.0,236.507,,0.01,5,,,,,,,,,,,0.1,nesterov,,,,0.5,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e5_rho_0_1_m_0_7,fedlt,FedLT,FedLT,nesterov_lr_0.01_e5_rho_0.1_m_0.7,0.3333333333333333,0.0,2.8668141746520996,0.0,235.634,,0.01,5,,,,,,,,,,,0.1,nesterov,,,,0.7,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e5_rho_1_m_0_3,fedlt,FedLT,FedLT,nesterov_lr_0.01_e5_rho_1_m_0.3,0.05930470347648262,0.0,3.4139636540412903,0.0,234.511,,0.01,5,,,,,,,,,,,1.0,nesterov,,,,0.3,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e5_rho_1_m_0_5,fedlt,FedLT,FedLT,nesterov_lr_0.01_e5_rho_1_m_0.5,0.0761758691206544,0.0,3.3991308760643006,0.0,243.366,,0.01,5,,,,,,,,,,,1.0,nesterov,,,,0.5,,,
ok,grid,grid_FedLT_FedLT_nesterov_lr_0_01_e5_rho_1_m_0_7,fedlt,FedLT,FedLT,nesterov_lr_0.01_e5_rho_1_m_0.7,0.26942740286298567,0.0,3.183520998954773,0.0,233.883,,0.01,5,,,,,,,,,,,1.0,nesterov,,,,0.7,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e5_rho_0_1_b1_0_5_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e5_rho_0.1_b1_0.5_b2_0.99_eps_1e-08,0.13471370143149283,0.0,3.4937933683395386,0.0,239.674,,0.005,5,,,,,,,,,,,0.1,adam,0.5,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e5_rho_0_1_b1_0_5_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e5_rho_0.1_b1_0.5_b2_0.999_eps_1e-08,0.16411042944785276,0.0,3.4680550050735475,0.0,241.042,,0.005,5,,,,,,,,,,,0.1,adam,0.5,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e5_rho_0_1_b1_0_9_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e5_rho_0.1_b1_0.9_b2_0.99_eps_1e-08,0.08946830265848671,0.0,3.9665501308441162,0.0,244.311,,0.005,5,,,,,,,,,,,0.1,adam,0.9,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e5_rho_0_1_b1_0_9_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e5_rho_0.1_b1_0.9_b2_0.999_eps_1e-08,0.11324130879345604,0.0,3.959314703941345,0.0,242.561,,0.005,5,,,,,,,,,,,0.1,adam,0.9,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e5_rho_1_b1_0_5_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e5_rho_1_b1_0.5_b2_0.99_eps_1e-08,0.7855316973415133,0.0,0.7305073222890496,0.0,223.584,,0.005,5,,,,,,,,,,,1.0,adam,0.5,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e5_rho_1_b1_0_5_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e5_rho_1_b1_0.5_b2_0.999_eps_1e-08,0.7906441717791411,0.0,0.7002420370653272,0.0,180.372,,0.005,5,,,,,,,,,,,1.0,adam,0.5,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e5_rho_1_b1_0_9_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e5_rho_1_b1_0.9_b2_0.99_eps_1e-08,0.7024539877300614,0.0,1.0516951927542686,0.0,180.064,,0.005,5,,,,,,,,,,,1.0,adam,0.9,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e5_rho_1_b1_0_9_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e5_rho_1_b1_0.9_b2_0.999_eps_1e-08,0.7244376278118609,0.0,1.015718661248684,0.0,180.635,,0.005,5,,,,,,,,,,,1.0,adam,0.9,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e8_rho_0_1_b1_0_5_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e8_rho_0.1_b1_0.5_b2_0.99_eps_1e-08,0.10915132924335379,0.0,3.4049257588386537,0.0,283.335,,0.005,8,,,,,,,,,,,0.1,adam,0.5,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e8_rho_0_1_b1_0_5_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e8_rho_0.1_b1_0.5_b2_0.999_eps_1e-08,0.09611451942740286,0.0,3.410218815803528,0.0,283.967,,0.005,8,,,,,,,,,,,0.1,adam,0.5,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e8_rho_0_1_b1_0_9_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e8_rho_0.1_b1_0.9_b2_0.99_eps_1e-08,0.06876278118609407,0.0,3.5735552740097045,0.0,284.385,,0.005,8,,,,,,,,,,,0.1,adam,0.9,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e8_rho_0_1_b1_0_9_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e8_rho_0.1_b1_0.9_b2_0.999_eps_1e-08,0.09764826175869121,0.0,3.58369610786438,0.0,283.034,,0.005,8,,,,,,,,,,,0.1,adam,0.9,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e8_rho_1_b1_0_5_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e8_rho_1_b1_0.5_b2_0.99_eps_1e-08,0.7898773006134969,0.0,0.3593488876707852,0.0,284.734,,0.005,8,,,,,,,,,,,1.0,adam,0.5,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e8_rho_1_b1_0_5_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e8_rho_1_b1_0.5_b2_0.999_eps_1e-08,0.7939672801635992,0.0,0.3972438665200025,0.0,284.451,,0.005,8,,,,,,,,,,,1.0,adam,0.5,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e8_rho_1_b1_0_9_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e8_rho_1_b1_0.9_b2_0.99_eps_1e-08,0.7290388548057259,0.0,0.9809860607981682,0.0,283.215,,0.005,8,,,,,,,,,,,1.0,adam,0.9,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_005_e8_rho_1_b1_0_9_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.005_e8_rho_1_b1_0.9_b2_0.999_eps_1e-08,0.7530674846625767,0.0,0.8146751433610916,0.0,284.75,,0.005,8,,,,,,,,,,,1.0,adam,0.9,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e5_rho_0_1_b1_0_5_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e5_rho_0.1_b1_0.5_b2_0.99_eps_1e-08,0.07004089979550102,0.0,3.511325545310974,0.0,180.339,,0.01,5,,,,,,,,,,,0.1,adam,0.5,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e5_rho_0_1_b1_0_5_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e5_rho_0.1_b1_0.5_b2_0.999_eps_1e-08,0.07566462167689161,0.0,3.5081166100502013,0.0,179.99,,0.01,5,,,,,,,,,,,0.1,adam,0.5,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e5_rho_0_1_b1_0_9_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e5_rho_0.1_b1_0.9_b2_0.99_eps_1e-08,0.04550102249488753,0.0,4.326779055595398,0.0,179.85,,0.01,5,,,,,,,,,,,0.1,adam,0.9,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e5_rho_0_1_b1_0_9_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e5_rho_0.1_b1_0.9_b2_0.999_eps_1e-08,0.04217791411042945,0.0,4.365757787227631,0.0,181.076,,0.01,5,,,,,,,,,,,0.1,adam,0.9,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e5_rho_1_b1_0_5_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e5_rho_1_b1_0.5_b2_0.99_eps_1e-08,0.7538343558282209,0.0,0.949272297769785,0.0,180.933,,0.01,5,,,,,,,,,,,1.0,adam,0.5,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e5_rho_1_b1_0_5_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e5_rho_1_b1_0.5_b2_0.999_eps_1e-08,0.7443762781186094,0.0,0.9971918752789497,0.0,180.403,,0.01,5,,,,,,,,,,,1.0,adam,0.5,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e5_rho_1_b1_0_9_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e5_rho_1_b1_0.9_b2_0.99_eps_1e-08,0.6007157464212679,0.0,1.4648496156930924,0.0,182.177,,0.01,5,,,,,,,,,,,1.0,adam,0.9,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e5_rho_1_b1_0_9_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e5_rho_1_b1_0.9_b2_0.999_eps_1e-08,0.5792433537832311,0.0,1.5495240408182145,0.0,181.373,,0.01,5,,,,,,,,,,,1.0,adam,0.9,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e8_rho_0_1_b1_0_5_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e8_rho_0.1_b1_0.5_b2_0.99_eps_1e-08,0.04217791411042945,0.0,3.4423451614379883,0.0,284.701,,0.01,8,,,,,,,,,,,0.1,adam,0.5,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e8_rho_0_1_b1_0_5_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e8_rho_0.1_b1_0.5_b2_0.999_eps_1e-08,0.057770961145194276,0.0,3.426150517463684,0.0,285.879,,0.01,8,,,,,,,,,,,0.1,adam,0.5,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e8_rho_0_1_b1_0_9_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e8_rho_0.1_b1_0.9_b2_0.99_eps_1e-08,0.057770961145194276,0.0,3.7236376214027405,0.0,284.492,,0.01,8,,,,,,,,,,,0.1,adam,0.9,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e8_rho_0_1_b1_0_9_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e8_rho_0.1_b1_0.9_b2_0.999_eps_1e-08,0.08256646216768916,0.0,3.7291943359375,0.0,285.429,,0.01,8,,,,,,,,,,,0.1,adam,0.9,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e8_rho_1_b1_0_5_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e8_rho_1_b1_0.5_b2_0.99_eps_1e-08,0.7108895705521472,0.0,0.844226975813508,0.0,285.315,,0.01,8,,,,,,,,,,,1.0,adam,0.5,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e8_rho_1_b1_0_5_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e8_rho_1_b1_0.5_b2_0.999_eps_1e-08,0.7226482617586912,0.0,0.6514573154971004,0.0,285.823,,0.01,8,,,,,,,,,,,1.0,adam,0.5,0.999,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e8_rho_1_b1_0_9_b2_0_99_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e8_rho_1_b1_0.9_b2_0.99_eps_1e-08,0.5570040899795501,0.0,1.7489756292104721,0.0,285.539,,0.01,8,,,,,,,,,,,1.0,adam,0.9,0.99,1e-08,,,,
ok,grid,grid_FedLT_FedLT_adam_lr_0_01_e8_rho_1_b1_0_9_b2_0_999_eps_1e-08,fedlt,FedLT,FedLT,adam_lr_0.01_e8_rho_1_b1_0.9_b2_0.999_eps_1e-08,0.6697341513292433,0.0,1.3769756484031677,0.0,284.088,,0.01,8,,,,,,,,,,,1.0,adam,0.9,0.999,1e-08,,,,
ok,reference,reference_FedLT_FedLT_reference_gd_lr_0p0244_e3_rho_1,fedlt,FedLT,FedLT,reference_gd_lr_0p0244_e3_rho_1,0.1334355828220859,0.0,3.4402789306640624,0.0,107.376,,0.02441691061516309,3,,,,,,,,,,,1.0,gd,,,,,,,
