status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_accuracy_mean,server_accuracy_margin_of_error,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e3_eta_0p3_skip_0p5,fedpd,FedPD,FedPD,grid_lr_0p03_e3_eta_0p3_skip_0p5,0.7193251533742331,0.0,0.3428546170517802,0.0,530.458,,0.03,3,,,,,,,,,,,,,,,,,,0.3,0.5
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e3_eta_0p5_skip_0p2,fedpd,FedPD,FedPD,grid_lr_0p03_e3_eta_0p5_skip_0p2,0.746676891615542,0.0,0.6277116204798222,0.0,531.444,,0.03,3,,,,,,,,,,,,,,,,,,0.5,0.2
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e3_eta_0p5_skip_0p5,fedpd,FedPD,FedPD,grid_lr_0p03_e3_eta_0p5_skip_0p5,0.7062883435582822,0.0,0.24623949313536286,0.0,529.53,,0.03,3,,,,,,,,,,,,,,,,,,0.5,0.5
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e3_eta_1_skip_0p2,fedpd,FedPD,FedPD,grid_lr_0p03_e3_eta_1_skip_0p2,0.7369631901840491,0.0,0.45018194045871496,0.0,530.474,,0.03,3,,,,,,,,,,,,,,,,,,1.0,0.2
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e3_eta_1_skip_0p5,fedpd,FedPD,FedPD,grid_lr_0p03_e3_eta_1_skip_0p5,0.6840490797546013,0.0,0.16297663340345026,0.0,531.604,,0.03,3,,,,,,,,,,,,,,,,,,1.0,0.5
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e5_eta_0p3_skip_0p2,fedpd,FedPD,FedPD,grid_lr_0p03_e5_eta_0p3_skip_0p2,0.7965235173824131,0.0,0.5239362858235836,0.0,872.402,,0.03,5,,,,,,,,,,,,,,,,,,0.3,0.2
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e5_eta_0p3_skip_0p5,fedpd,FedPD,FedPD,grid_lr_0p03_e5_eta_0p3_skip_0p5,0.7650817995910021,0.0,0.23175431303679944,0.0,638.705,,0.03,5,,,,,,,,,,,,,,,,,,0.3,0.5
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e5_eta_0p5_skip_0p2,fedpd,FedPD,FedPD,grid_lr_0p03_e5_eta_0p5_skip_0p2,0.7942229038854806,0.0,0.43650644056499005,0.0,607.489,,0.03,5,,,,,,,,,,,,,,,,,,0.5,0.2
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e5_eta_0p5_skip_0p5,fedpd,FedPD,FedPD,grid_lr_0p03_e5_eta_0p5_skip_0p5,0.7538343558282209,0.0,0.145886614555493,0.0,582.482,,0.03,5,,,,,,,,,,,,,,,,,,0.5,0.5
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e5_eta_1_skip_0p2,fedpd,FedPD,FedPD,grid_lr_0p03_e5_eta_1_skip_0p2,0.7816973415132924,0.0,0.3243709186837077,0.0,577.834,,0.03,5,,,,,,,,,,,,,,,,,,1.0,0.2
ok,grid,grid_FedPD_FedPD_grid_lr_0p03_e5_eta_1_skip_0p5,fedpd,FedPD,FedPD,grid_lr_0p03_e5_eta_1_skip_0p5,0.7323619631901841,0.0,0.09716341210063546,0.0,579.388,,0.03,5,,,,,,,,,,,,,,,,,,1.0,0.5
