status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_balanced_accuracy_mean,server_balanced_accuracy_margin_of_error,server_accuracy_mean,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,grid,grid_FedProx_FedProx_grid_lr_0p00801_e4_mu_0p00951,fedprox,FedProx,FedProx,grid_lr_0p00801_e4_mu_0p00951,0.6904044537539108,0.0,0.6934659854799677,0.34174539040564206,0.0,3011.957,,0.008006528340315058,4,0.00951105281010339,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p00801_e4_mu_0p019,fedprox,FedProx,FedProx,grid_lr_0p00801_e4_mu_0p019,0.6851421797150933,0.0,0.6827104060231245,0.3151791486708722,0.0,2990.863,,0.008006528340315058,4,0.01902210562020678,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p00801_e4_mu_0p038,fedprox,FedProx,FedProx,grid_lr_0p00801_e4_mu_0p038,0.6843764703984837,0.0,0.677870395267545,0.33879853432811197,0.0,2992.491,,0.008006528340315058,4,0.03804421124041356,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p016_e2_mu_0p00951,fedprox,FedProx,FedProx,grid_lr_0p016_e2_mu_0p00951,0.7029397572237792,0.0,0.6888948642108094,0.6848455693971546,0.0,1572.459,,0.016013056680630116,2,0.00951105281010339,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p016_e2_mu_0p038,fedprox,FedProx,FedProx,grid_lr_0p016_e2_mu_0p038,0.6877583230855531,0.0,0.6813659585910191,0.4288129556104919,0.0,1570.323,,0.016013056680630116,2,0.03804421124041356,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p016_e3_mu_0p038,fedprox,FedProx,FedProx,grid_lr_0p016_e3_mu_0p038,0.7022927564939649,0.0,0.7122882495294434,1.1604154434046574,0.0,2286.1,,0.016013056680630116,3,0.03804421124041356,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p016_e4_mu_0p00951,fedprox,FedProx,FedProx,grid_lr_0p016_e4_mu_0p00951,0.7180672059409816,0.0,0.720892713094918,0.23180251473217342,0.0,2989.351,,0.016013056680630116,4,0.00951105281010339,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p032_e2_mu_0p019,fedprox,FedProx,FedProx,grid_lr_0p032_e2_mu_0p019,0.6788385077039847,0.0,0.6905082011293359,1.8575050662146557,0.0,1555.889,,0.03202611336126023,2,0.01902210562020678,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p032_e3_mu_0p00951,fedprox,FedProx,FedProx,grid_lr_0p032_e3_mu_0p00951,0.6919090339780007,0.0,0.697768217262705,3.185083809894906,0.0,2145.908,,0.03202611336126023,3,0.00951105281010339,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p032_e3_mu_0p019,fedprox,FedProx,FedProx,grid_lr_0p032_e3_mu_0p019,0.6999824586555293,0.0,0.7195482656628126,0.4321900573807998,0.0,2142.059,,0.03202611336126023,3,0.01902210562020678,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p032_e3_mu_0p038,fedprox,FedProx,FedProx,grid_lr_0p032_e3_mu_0p038,0.7119118685136735,0.0,0.7243882764183921,0.18410861291867664,0.0,2137.406,,0.03202611336126023,3,0.03804421124041356,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p032_e4_mu_0p019,fedprox,FedProx,FedProx,grid_lr_0p032_e4_mu_0p019,0.6964550543718598,0.0,0.691045980102178,2.0176280379367055,0.0,2823.384,,0.03202611336126023,4,0.01902210562020678,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p032_e4_mu_0p038,fedprox,FedProx,FedProx,grid_lr_0p032_e4_mu_0p038,0.724941765062167,0.0,0.7561172358160796,0.28145948986326796,0.0,2795.998,,0.03202611336126023,4,0.03804421124041356,,,,,,,,,,,,,,,,,,
