algorithm,metric,x,y_mean,y_min,y_max
SCAFFOLD data-size weighted,accuracy,1500,0.044316414244781006,0.04410151453131395,0.044516987310683584
SCAFFOLD data-size weighted,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
SCAFFOLD data-size weighted,loss,150,3.673630765279134,3.668179895877838,3.6811741900444033
SCAFFOLD data-size weighted,loss,300,3.6727843467394514,3.6683977150917055,3.675939462184906
SCAFFOLD data-size weighted,loss,450,3.675197441577911,3.66726193189621,3.681094410419464
SCAFFOLD data-size weighted,loss,600,3.6765996011098228,3.6734818744659425,3.6787754273414612
SCAFFOLD data-size weighted,loss,750,3.678711311022441,3.6758818507194517,3.68300817489624
SCAFFOLD data-size weighted,loss,900,3.676707181135813,3.675109350681305,3.67881933927536
SCAFFOLD data-size weighted,loss,1050,3.6813204868634544,3.6755791401863096,3.6856407046318056
SCAFFOLD data-size weighted,loss,1200,3.6849512807528177,3.676353938579559,3.6932022333145142
SCAFFOLD data-size weighted,loss,1350,3.6891226037343343,3.6873930048942567,3.6924655079841613
SCAFFOLD data-size weighted,loss,1500,3.6959337798754377,3.685900249481201,3.70649169921875
SCAFFOLD data-size weighted,client drift from server,0,0.0,0.0,0.0
SCAFFOLD data-size weighted,client drift from server,150,7.2036350202560415,7.202986307144165,7.20460193157196
SCAFFOLD data-size weighted,client drift from server,300,7.202252360979716,7.202116012573242,7.202383246421814
SCAFFOLD data-size weighted,client drift from server,450,7.202095526059469,7.2019976615905765,7.202238235473633
SCAFFOLD data-size weighted,client drift from server,600,7.202196747461954,7.202059092521668,7.20230649471283
SCAFFOLD data-size weighted,client drift from server,750,7.2020730241139725,7.2019667816162105,7.202154226303101
SCAFFOLD data-size weighted,client drift from server,900,7.20212024529775,7.202021861076355,7.20219126701355
SCAFFOLD data-size weighted,client drift from server,1050,7.202063277562459,7.201974754333496,7.202224493026733
SCAFFOLD data-size weighted,client drift from server,1200,7.202079782485963,7.20194305896759,7.202217679023743
SCAFFOLD data-size weighted,client drift from server,1350,7.203236398696899,7.202009258270263,7.204658417701721
SCAFFOLD data-size weighted,client drift from server,1500,7.204711297353108,7.2021922636032105,7.206199011802673
