algorithm,metric,x,y_mean,y_min,y_max
FedProx,balanced accuracy,2500,0.43686325884594246,0.43341469308311414,0.440940133287495
Scaffold,client drift from server,0,0.0,0.0,0.0
Scaffold,client drift from server,250,12595.292711046008,1468.7120310465496,24694.488184611004
Scaffold,client drift from server,500,3444697.062065972,132430.98046875,9765359.416666666
Scaffold,client drift from server,750,239209858.55555555,7921365.0,686312954.6666666
Scaffold,client drift from server,1000,2371903164131.555,31830802944.0,3812603789312.0
Scaffold,balanced accuracy,0,0.125,0.125,0.125
Scaffold,balanced accuracy,250,0.125,0.125,0.125
Scaffold,balanced accuracy,500,0.125,0.125,0.125
Scaffold,balanced accuracy,750,0.125,0.125,0.125
Scaffold,balanced accuracy,1000,0.125,0.125,0.125
Scaffold,balanced accuracy,1250,0.125,0.125,0.125
Scaffold,balanced accuracy,1500,0.125,0.125,0.125
Scaffold,balanced accuracy,1750,0.125,0.125,0.125
Scaffold,balanced accuracy,2000,0.125,0.125,0.125
Scaffold,balanced accuracy,2250,0.125,0.125,0.125
Scaffold,balanced accuracy,2500,0.125,0.125,0.125
FedNova,client drift from server,0,0.0,0.0,0.0
FedNova,client drift from server,250,109.59107674492729,109.37448120117188,109.71909459431966
FedNova,client drift from server,500,117.38647842407227,116.99625651041667,117.6232515970866
FedNova,client drift from server,750,124.52386686537,124.1301155090332,124.73643620808919
FedNova,client drift from server,1000,131.27008056640625,131.0774408976237,131.484738667806
FedNova,client drift from server,1250,137.45566389295792,137.40837860107422,137.483273824056
FedNova,client drift from server,1500,143.41579267713757,143.2904510498047,143.4954096476237
FedNova,client drift from server,1750,149.08321380615234,148.95116678873697,149.24437713623047
FedNova,client drift from server,2000,154.4900911119249,154.30462900797525,154.6562271118164
FedNova,client drift from server,2250,159.66738213433158,159.49966939290366,159.91835276285806
FedNova,client drift from server,2500,164.6690190633138,164.54676055908203,164.8075383504232
FedNova,balanced accuracy,0,0.12401644725272,0.12021553294157515,0.12719666197528934
FedNova,balanced accuracy,250,0.12912246175726325,0.12472709261274488,0.13617414736223654
FedNova,balanced accuracy,500,0.1274388571671947,0.12213449419430161,0.1374012808215622
FedNova,balanced accuracy,750,0.1250453163429305,0.10826000380947524,0.145955934926818
FedNova,balanced accuracy,1000,0.12433589742909128,0.12303211589024371,0.125
FedNova,balanced accuracy,1250,0.1240288807588855,0.1160509735132909,0.12889835349840204
FedNova,balanced accuracy,1500,0.12268868075590418,0.12186524155699226,0.12396260691916967
FedNova,balanced accuracy,1750,0.1257816040340509,0.11759569994359849,0.13132959329137073
FedNova,balanced accuracy,2000,0.1258652971937845,0.12131658926649873,0.12995882298337355
FedNova,balanced accuracy,2250,0.12591761445806535,0.12271539355914436,0.13042382642082187
FedNova,balanced accuracy,2500,0.44340291425009726,0.42310286019704474,0.46221790667308094
FedAdam,client drift from server,0,0.0,0.0,0.0
FedAdam,client drift from server,250,122.28290218777126,122.20342763264973,122.40709431966145
FedAdam,client drift from server,500,141.2658632066515,141.04875691731772,141.38016764322916
FedAdam,client drift from server,750,157.64009602864584,157.46527099609375,157.8659464518229
FedAdam,client drift from server,1000,172.20918358696835,171.6389389038086,172.5724614461263
FedAdam,client drift from server,1250,185.23554653591577,184.1578623453776,186.3437042236328
FedAdam,client drift from server,1500,196.97073194715713,196.1907170613607,197.6839116414388
FedAdam,client drift from server,1750,208.4849361843533,207.82736206054688,209.0027313232422
FedAdam,client drift from server,2000,219.12970903184677,218.7734171549479,219.58062998453775
FedAdam,client drift from server,2250,229.7247628106011,228.99588012695312,230.3869883219401
FedAdam,client drift from server,2500,239.36472998725046,238.57442982991537,239.84332275390625
FedAdam,balanced accuracy,0,0.1247154333046574,0.12353798811200449,0.12651038010042295
FedAdam,balanced accuracy,250,0.12545992649923243,0.12000080610432795,0.132125856854951
FedAdam,balanced accuracy,500,0.12394292527186906,0.12140616189528057,0.12545049081595552
FedAdam,balanced accuracy,750,0.1242612317350215,0.12282086439923634,0.12498141540291408
FedAdam,balanced accuracy,1000,0.12582227582487723,0.125,0.12707281440780802
FedAdam,balanced accuracy,1250,0.124998848902447,0.12499070770145704,0.12500583900588397
FedAdam,balanced accuracy,1500,0.12468276409941764,0.12330397155939386,0.12575361303740204
FedAdam,balanced accuracy,1750,0.1255475266319673,0.125,0.12661922387236596
FedAdam,balanced accuracy,2000,0.12407651620449535,0.12261077901402023,0.124930568156203
FedAdam,balanced accuracy,2250,0.12429439618001616,0.12230323470914783,0.1256017411662886
FedAdam,balanced accuracy,2500,0.3886670897751869,0.37664873212975714,0.3967716265269036
FedLT,client drift from server,0,0.0,0.0,0.0
FedLT,client drift from server,250,218.89905548095703,153.6564178466797,312.89466857910156
FedLT,client drift from server,500,188.50042724609375,160.59642791748047,209.5464833577474
FedLT,client drift from server,750,290.5249481201172,263.2144368489583,336.736333211263
FedLT,client drift from server,1000,326.1279788547092,277.53045145670575,371.0265299479167
FedLT,client drift from server,1250,331.40117051866315,274.58490498860675,376.0736541748047
FedLT,client drift from server,1500,498.372797648112,409.1332244873047,618.1896667480469
FedLT,client drift from server,1750,728.3049146864149,454.2288818359375,1051.2289428710938
FedLT,client drift from server,2000,736.3281792534723,544.2456258138021,968.3220723470052
FedLT,client drift from server,2250,883.1852145724828,641.9251912434896,1156.2452596028645
FedLT,client drift from server,2500,863.4157341851128,570.7920837402344,1218.002705891927
FedLT,balanced accuracy,0,0.12744190567921307,0.12267986234271222,0.1305158045454247
FedLT,balanced accuracy,250,0.12636057630283368,0.12464394255959628,0.12850304672886717
FedLT,balanced accuracy,500,0.12503804322740245,0.1247505501729696,0.1255242644125697
FedLT,balanced accuracy,750,0.12538622732180377,0.12351470824539938,0.12776928509750965
FedLT,balanced accuracy,1000,0.12491886427391397,0.12228460984085532,0.12770433854124877
FedLT,balanced accuracy,1250,0.12511039984978817,0.12296008170763521,0.1269007196574348
FedLT,balanced accuracy,1500,0.12399425151451328,0.12254654446252512,0.125
FedLT,balanced accuracy,1750,0.12619678683805016,0.12548786486025912,0.12699583819872864
FedLT,balanced accuracy,2000,0.1248506900209535,0.12288014270916313,0.12651068095864484
FedLT,balanced accuracy,2250,0.12465574393720628,0.12380970744941333,0.12553761381322828
FedLT,balanced accuracy,2500,0.12593730475322232,0.12260855186710205,0.13032946387735236
FedDyn,client drift from server,0,0.0,0.0,0.0
FedDyn,client drift from server,250,7.457991070217557,6.131620327631633,8.711149454116821
FedDyn,client drift from server,500,13.813823408550688,10.600485642751059,18.093926588694256
FedDyn,client drift from server,750,45.63267999225192,13.227824529012045,91.95339838663737
FedDyn,client drift from server,1000,54.718618816799584,41.17062950134277,65.19263585408528
FedDyn,client drift from server,1250,959.6710501776802,39.649445215861,2776.3892415364585
FedDyn,client drift from server,1500,388.0911642710368,107.08132870992024,898.8154602050781
FedDyn,client drift from server,1750,32473.85895453559,1547.740966796875,93067.16341145833
FedDyn,client drift from server,2000,41305.397304958766,1555.835957845052,117818.30078125
FedDyn,client drift from server,2250,69926.55109320747,2014.6361897786458,193009.46875
FedDyn,client drift from server,2500,71092.27863226995,4546.8645426432295,175918.48697916666
FedDyn,balanced accuracy,0,0.125,0.125,0.125
FedDyn,balanced accuracy,250,0.125,0.125,0.125
FedDyn,balanced accuracy,500,0.125,0.125,0.125
FedDyn,balanced accuracy,750,0.125,0.125,0.125
FedDyn,balanced accuracy,1000,0.125,0.125,0.125
FedDyn,balanced accuracy,1250,0.125,0.125,0.125
FedDyn,balanced accuracy,1500,0.12540064102564102,0.125,0.12620192307692307
FedDyn,balanced accuracy,1750,0.1246722027972028,0.1240166083916084,0.125
FedDyn,balanced accuracy,2000,0.12762909553648125,0.125,0.1328872866094437
FedDyn,balanced accuracy,2250,0.12277144898112641,0.11831434694337921,0.125
FedDyn,balanced accuracy,2500,0.12784222734362874,0.11170567029441804,0.14445725946890378
FedPD,client drift from server,0,0.0,0.0,0.0
FedPD,client drift from server,250,3.6876599258846707,3.273819168408712,4.293115615844727
FedPD,client drift from server,500,2.669113192293379,2.4637783567110696,2.818766236305237
FedPD,client drift from server,750,3.5435245699352684,2.595240831375122,4.919216235478719
FedPD,client drift from server,1000,2.5386145644717746,2.1142168243726096,2.9065394401550293
FedPD,client drift from server,1250,2.730660001436869,2.233439485232035,3.393884062767029
FedPD,client drift from server,1500,3.0889659259054394,2.7809666792551675,3.4927061200141907
FedPD,client drift from server,1750,2.58358539475335,2.4226877093315125,2.745553652445475
FedPD,client drift from server,2000,2.753525104787615,2.346330920855204,3.481305201848348
FedPD,client drift from server,2250,2.713274472289615,2.076893905798594,3.629046360651652
FedPD,client drift from server,2500,2.4731382528940835,2.3165153662363687,2.5998844305674234
FedPD,balanced accuracy,0,0.12487330434385234,0.1216130601519284,0.1295744366196917
FedPD,balanced accuracy,250,0.12709344200664122,0.125,0.12830829804789565
FedPD,balanced accuracy,500,0.14849255397940872,0.12588875585199114,0.1641628001459056
FedPD,balanced accuracy,750,0.16100192394421478,0.14176680137655553,0.17245838936343083
FedPD,balanced accuracy,1000,0.19030552672279957,0.1597528646198025,0.21895028626346794
FedPD,balanced accuracy,1250,0.21567981421001703,0.17619510076406042,0.2526136881017319
FedPD,balanced accuracy,1500,0.24879713167135262,0.21124558239708627,0.31860208631641895
FedPD,balanced accuracy,1750,0.2679367747154409,0.21268455199276115,0.3053316631983331
FedPD,balanced accuracy,2000,0.29297857879613615,0.25591031790474156,0.32962195833961216
FedPD,balanced accuracy,2250,0.3415530427617736,0.26219857264101637,0.3934482913209667
FedPD,balanced accuracy,2500,0.41144755500033775,0.3796732348488248,0.4483599171604767
