algorithm,metric,x,y_mean,y_min,y_max
FedProx,balanced accuracy,1500,0.5566203585450197,0.546184508392169,0.5669314017968995
FedProx,balanced accuracy,1750,0.5692660451125713,0.5583941200994357,0.5852805140588576
FedProx,balanced accuracy,2000,0.5733376772730102,0.5686135599827281,0.5768170694565274
FedProx,balanced accuracy,2250,0.5673549117472194,0.530105684159509,0.6065614542838881
FedProx,balanced accuracy,2500,0.6142207898217644,0.6096627865179819,0.6192729477500017
Scaffold,client drift from server,0,0.0,0.0,0.0
Scaffold,client drift from server,250,63799.01660368178,189.82255681355795,184689.87239583334
Scaffold,client drift from server,500,230362.3038736979,4300.690511067708,678363.234375
Scaffold,client drift from server,750,2615145.6970486115,734741.5416666666,6363150.166666667
Scaffold,client drift from server,1000,5297680.583333334,684558.9583333334,13817543.333333334
Scaffold,client drift from server,1250,13961810.090277778,1277996.7708333333,35587217.166666664
Scaffold,balanced accuracy,0,0.125,0.125,0.125
Scaffold,balanced accuracy,250,0.125,0.125,0.125
Scaffold,balanced accuracy,500,0.125,0.125,0.125
Scaffold,balanced accuracy,750,0.125,0.125,0.125
Scaffold,balanced accuracy,1000,0.125,0.125,0.125
Scaffold,balanced accuracy,1250,0.125,0.125,0.125
Scaffold,balanced accuracy,1500,0.125,0.125,0.125
Scaffold,balanced accuracy,1750,0.125,0.125,0.125
Scaffold,balanced accuracy,2000,0.125,0.125,0.125
Scaffold,balanced accuracy,2250,0.125,0.125,0.125
Scaffold,balanced accuracy,2500,0.125,0.125,0.125
FedNova,client drift from server,0,0.0,0.0,0.0
FedNova,client drift from server,250,0.5482252331243621,0.4360075543324153,0.6152525867025057
FedNova,client drift from server,500,0.47651586764388615,0.3507319837808609,0.5670832296212515
FedNova,client drift from server,750,0.4009837913844321,0.2356172651052475,0.5003786012530327
FedNova,client drift from server,1000,0.26959802044762504,0.2103919324775537,0.3464450240135193
FedNova,client drift from server,1250,0.3088066619303491,0.29198335856199265,0.3185497224330902
FedNova,client drift from server,1500,0.24725692470868432,0.19340581198533377,0.29024016360441846
FedNova,client drift from server,1750,0.20902018849220538,0.1833353154361248,0.23828936802844206
FedNova,client drift from server,2000,0.19993332980407608,0.18167483061552048,0.21307365968823433
FedNova,client drift from server,2250,0.26511988416314125,0.17928831155101457,0.38760242114464444
FedNova,client drift from server,2500,0.1975447510679563,0.16783540447553,0.24032225708166757
FedNova,balanced accuracy,0,0.1283374608492769,0.12355608035696379,0.13464670874984877
FedNova,balanced accuracy,250,0.21742526611991878,0.15449873915411758,0.28772422449386653
FedNova,balanced accuracy,500,0.33888645298293807,0.3220781668843489,0.3622360117506645
FedNova,balanced accuracy,750,0.40147574596537944,0.37302161293647323,0.4245919045267694
FedNova,balanced accuracy,1000,0.45304493831353687,0.4170446716869421,0.5115379707655862
FedNova,balanced accuracy,1250,0.41312976054374473,0.34934584289857157,0.4579293806851588
FedNova,balanced accuracy,1500,0.49604189206681015,0.4733295408125751,0.5323362751568443
FedNova,balanced accuracy,1750,0.5246206654650813,0.5021837782295092,0.5577249043897174
FedNova,balanced accuracy,2000,0.552760879217482,0.5247733386932388,0.5880052784573112
FedNova,balanced accuracy,2250,0.565509402113579,0.5581466230672198,0.570830244336604
FedNova,balanced accuracy,2500,0.6120824306543681,0.5881993713788712,0.633427104225443
FedAdam,client drift from server,0,0.0,0.0,0.0
FedAdam,client drift from server,250,0.4954230272107654,0.42127862572669983,0.5342497279246649
FedAdam,client drift from server,500,0.37312721792194575,0.29880794882774353,0.4305277665456136
FedAdam,client drift from server,750,0.3214353678954972,0.22646331042051315,0.37056012948354083
FedAdam,client drift from server,1000,0.3250605786840121,0.2159266173839569,0.382515882452329
FedAdam,client drift from server,1250,0.20370559684104392,0.16137121617794037,0.23741155614455542
FedAdam,client drift from server,1500,0.3071787531177203,0.23256548990805945,0.4521782745917638
FedAdam,client drift from server,1750,0.21038756147027016,0.1509109785159429,0.27014683683713275
FedAdam,client drift from server,2000,0.13238015439775255,0.10535931090513866,0.1463173640271028
FedAdam,client drift from server,2250,0.17754620106683836,0.12435428549846013,0.22899441421031952
FedAdam,client drift from server,2500,0.20428342827492293,0.1615515798330307,0.2518387387196223
FedAdam,balanced accuracy,0,0.12664959760048644,0.12231148460519557,0.13448615922458718
FedAdam,balanced accuracy,250,0.20241783147317213,0.1746910509398354,0.23629563018379743
FedAdam,balanced accuracy,500,0.295976329302942,0.2466094179025371,0.3657596767653952
FedAdam,balanced accuracy,750,0.3541545755836016,0.33492620836298564,0.36994278295354843
FedAdam,balanced accuracy,1000,0.41069068713762347,0.37222437066263464,0.454020129834993
FedAdam,balanced accuracy,1250,0.46622493272283805,0.4468846250488247,0.5045659262335584
FedAdam,balanced accuracy,1500,0.43970888962022764,0.39162147320182866,0.5010752770743288
FedAdam,balanced accuracy,1750,0.5043633367580097,0.4689237674130084,0.5222217120287734
FedAdam,balanced accuracy,2000,0.49517153134005937,0.45972107304236604,0.5384547188993775
FedAdam,balanced accuracy,2250,0.5176260331054898,0.4450613497696582,0.5624047077530459
FedAdam,balanced accuracy,2500,0.6217489116884388,0.6127854433021569,0.6314814537666279
FedLT,client drift from server,0,0.0,0.0,0.0
FedLT,client drift from server,250,1.88306149509218,1.8206946849822998,1.9622975587844849
FedLT,client drift from server,500,1.8862535622384813,1.8764817317326863,1.8950318098068237
FedLT,client drift from server,750,1.839705725510915,1.8271068334579468,1.8500616550445557
FedLT,client drift from server,1000,1.91596704059177,1.8667728702227275,1.9465458790461223
FedLT,client drift from server,1250,1.8873513208495245,1.8214149276415508,1.9602685173352559
FedLT,client drift from server,1500,1.8602271543608773,1.8072178959846497,1.940514067808787
FedLT,client drift from server,1750,1.900969379478031,1.820494016011556,2.053111950556437
FedLT,client drift from server,2000,1.8496319850285847,1.8228500882784526,1.8970438639322917
FedLT,client drift from server,2250,1.800804118315379,1.7618813713391621,1.8261953393618267
FedLT,client drift from server,2500,1.8189064661661785,1.787152647972107,1.8623384435971577
FedLT,balanced accuracy,0,0.12497522053721875,0.12492566161165626,0.125
FedLT,balanced accuracy,250,0.18698523698523697,0.15842803030303032,0.21479458041958044
FedLT,balanced accuracy,500,0.21647210316565155,0.1798878205128205,0.24615290623355138
FedLT,balanced accuracy,750,0.24579039949486092,0.21391592786968214,0.2648018648018648
FedLT,balanced accuracy,1000,0.29155878973634525,0.2612437735536952,0.32428400474318964
FedLT,balanced accuracy,1250,0.33337239413811287,0.3050074748828786,0.36684361633942886
FedLT,balanced accuracy,1500,0.3664991806948188,0.3368105160888699,0.39127214101045277
FedLT,balanced accuracy,1750,0.42064141205661193,0.3676962570040763,0.478848223524621
FedLT,balanced accuracy,2000,0.46650625113000627,0.41748770878172214,0.5056497947271936
FedLT,balanced accuracy,2250,0.5495049803482447,0.5300907494232051,0.5779406079744155
FedLT,balanced accuracy,2500,0.5374802148178727,0.5191317588024028,0.5485795187256698
FedDyn,client drift from server,0,0.0,0.0,0.0
FedDyn,client drift from server,250,2.1988145311673484,1.977795124053955,2.3321597973505654
FedDyn,client drift from server,500,1.9977651296390426,0.871146596968174,2.78107480208079
FedDyn,client drift from server,750,4.4715096023347645,3.1658632357915244,5.907711505889893
FedDyn,client drift from server,1000,191.71500102678934,6.2818286418914795,394.3209635416667
FedDyn,client drift from server,1250,367.8573460049099,53.87855784098307,913.3649597167969
FedDyn,client drift from server,1500,418.18379402160645,32.14476203918457,1031.1539510091145
FedDyn,client drift from server,1750,367.6890313890245,48.24494934082031,891.921641031901
FedDyn,client drift from server,2000,553.0002989239163,32.31392447153727,1483.5324401855469
FedDyn,client drift from server,2250,562.0313218434652,36.21582349141439,1484.0260823567708
FedDyn,client drift from server,2500,734.7877074347603,126.5083376566569,1781.7559611002605
FedDyn,balanced accuracy,0,0.125,0.125,0.125
FedDyn,balanced accuracy,250,0.125,0.125,0.125
FedDyn,balanced accuracy,500,0.125,0.125,0.125
FedDyn,balanced accuracy,750,0.125,0.125,0.125
FedDyn,balanced accuracy,1000,0.125,0.125,0.125
FedDyn,balanced accuracy,1250,0.125,0.125,0.125
FedDyn,balanced accuracy,1500,0.125,0.125,0.125
FedDyn,balanced accuracy,1750,0.125,0.125,0.125
FedDyn,balanced accuracy,2000,0.125,0.125,0.125
FedDyn,balanced accuracy,2250,0.12535664722798368,0.125,0.12606994168395105
FedDyn,balanced accuracy,2500,0.1258523047250084,0.12162533855768472,0.1322560339178644
FedPD,client drift from server,0,0.0,0.0,0.0
FedPD,client drift from server,250,1.4549468358357747,1.3210546970367432,1.5831899841626484
FedPD,client drift from server,500,1.5892612238725026,1.0199969311555226,2.3825101455052695
FedPD,client drift from server,750,1.0065066797865763,0.8499621351559957,1.2334257364273071
FedPD,client drift from server,1000,0.6947433650493622,0.5943545500437418,0.8049481610457102
FedPD,client drift from server,1250,2.0778891924354763,0.6278777172168096,4.686282714207967
FedPD,client drift from server,1500,0.7814879367748896,0.5611702998479208,1.2188170452912648
FedPD,client drift from server,1750,0.8225900828838348,0.6487727661927541,1.0066553751627605
FedPD,client drift from server,2000,0.5080262157652112,0.41441800196965534,0.6474956274032593
FedPD,client drift from server,2250,0.6413903054263858,0.46392850081125897,0.7490846564372381
FedPD,client drift from server,2500,0.5066693855656518,0.31810474395751953,0.6303565253814062
FedPD,balanced accuracy,0,0.12197862328315091,0.11518847179457664,0.12575669035341905
FedPD,balanced accuracy,250,0.22538193116676897,0.1560393613370781,0.28738440225145273
FedPD,balanced accuracy,500,0.2911365488445176,0.19866237502246642,0.3930266022971644
FedPD,balanced accuracy,750,0.3487880174971754,0.25762422659242956,0.4943332864907541
FedPD,balanced accuracy,1000,0.5095403165923772,0.5028378471453294,0.5185318232294911
FedPD,balanced accuracy,1250,0.5251733922018794,0.44541201768171285,0.5767734546371023
FedPD,balanced accuracy,1500,0.5688104989019763,0.5452001427807218,0.5899929199796835
FedPD,balanced accuracy,1750,0.5887473169372573,0.5760906125281982,0.6059122995192903
FedPD,balanced accuracy,2000,0.6013011955330111,0.5870831209763875,0.6084515596844619
FedPD,balanced accuracy,2250,0.603981156747956,0.5956389502478064,0.6188413595076795
FedPD,balanced accuracy,2500,0.6373901093435846,0.6273580518833018,0.6516409886552105
