status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_balanced_accuracy_mean,server_balanced_accuracy_margin_of_error,server_accuracy_mean,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,random,random_SCAFFOLD_Scaffold_random_07,scaffold,SCAFFOLD,Scaffold,random_07,0.43207056698860585,0.0,0.5022855606345792,5.6667759633648345,0.0,2286.815,,0.00014434802234040617,3,,1.0,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p005_e4_server_0p875,scaffold,SCAFFOLD,Scaffold,grid_lr_0p005_e4_server_0p875,0.6762256924785033,0.0,0.6520570045711213,0.6359685049755325,0.0,3032.318,,0.005,4,,0.875,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p005_e4_server_1,scaffold,SCAFFOLD,Scaffold,grid_lr_0p005_e4_server_1,0.6854661684662495,0.0,0.6534014520032266,0.6338842641659789,0.0,3030.0,,0.005,4,,1.0,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p005_e5_server_0p875,scaffold,SCAFFOLD,Scaffold,grid_lr_0p005_e5_server_0p875,0.6748675287404603,0.0,0.667652594783544,0.6009283431372044,0.0,3753.842,,0.005,5,,0.875,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p005_e5_server_1,scaffold,SCAFFOLD,Scaffold,grid_lr_0p005_e5_server_1,0.6906264910608544,0.0,0.6681903737563861,0.4176278902473077,0.0,3750.826,,0.005,5,,1.0,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p01_e4_server_0p875,scaffold,SCAFFOLD,Scaffold,grid_lr_0p01_e4_server_0p875,0.6957060310870392,0.0,0.6899704221564937,0.3733737311043695,0.0,3005.346,,0.01,4,,0.875,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p01_e4_server_1,scaffold,SCAFFOLD,Scaffold,grid_lr_0p01_e4_server_1,0.6940316458546585,0.0,0.6993815541812315,0.32784103620481014,0.0,3018.892,,0.01,4,,1.0,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p01_e5_server_0p875,scaffold,SCAFFOLD,Scaffold,grid_lr_0p01_e5_server_0p875,0.7049453796525156,0.0,0.6937348749663889,0.3757148399147603,0.0,3717.503,,0.01,5,,0.875,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p01_e5_server_1,scaffold,SCAFFOLD,Scaffold,grid_lr_0p01_e5_server_1,0.6901182096691553,0.0,0.7136326969615489,0.45051081580633,0.0,3728.289,,0.01,5,,1.0,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p02_e4_server_0p875,scaffold,SCAFFOLD,Scaffold,grid_lr_0p02_e4_server_0p875,0.7024424142507535,0.0,0.730841624092498,0.31036599584836416,0.0,3002.926,,0.02,4,,0.875,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p02_e4_server_1,scaffold,SCAFFOLD,Scaffold,grid_lr_0p02_e4_server_1,0.7112201266523668,0.0,0.7254638343640764,0.3868645612595914,0.0,2873.011,,0.02,4,,1.0,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p02_e5_server_0p875,scaffold,SCAFFOLD,Scaffold,grid_lr_0p02_e5_server_0p875,0.7125674604231662,0.0,0.7429416509814466,0.5755724342497927,0.0,3498.136,,0.02,5,,0.875,,,,,,,,,,,,,,,,,
ok,grid,grid_SCAFFOLD_Scaffold_grid_lr_0p02_e5_server_1,scaffold,SCAFFOLD,Scaffold,grid_lr_0p02_e5_server_1,0.7072779251524797,0.0,0.7292282871739715,0.23954433582056267,0.0,3492.9,,0.02,5,,1.0,,,,,,,,,,,,,,,,,
