algorithm,metric,x,y_mean,y_min,y_max
FedDyn data-size weighted,server accuracy,450,0.8718710785284988,0.8690311075886665,0.8757677828412919
FedDyn data-size weighted,server accuracy,600,0.8815798163925764,0.879730532989895,0.8852783831979394
FedDyn data-size weighted,server accuracy,750,0.8789379829601743,0.8739845452744205,0.8819100455716267
FedDyn data-size weighted,server accuracy,900,0.8798626246615151,0.8777491579155934,0.8817119080641965
FedDyn data-size weighted,server accuracy,1050,0.8782114787662638,0.877154745393303,0.8799286704973251
FedDyn data-size weighted,server accuracy,1200,0.8756356911696717,0.8737864077669902,0.8775510204081632
FedDyn data-size weighted,server accuracy,1350,0.8745789577967109,0.872201307707549,0.8773528829007331
FedDyn data-size weighted,server accuracy,1500,0.8727296743940295,0.8712106201703983,0.8739845452744205
FedDyn data-size weighted,accuracy,0,0.006736675252625324,0.006736675252625323,0.006736675252625323
FedDyn data-size weighted,accuracy,150,0.2422884882108183,0.2351555379433327,0.2489795918367347
FedDyn data-size weighted,accuracy,300,0.7880357968430088,0.7860313057261739,0.7913750743015652
FedDyn data-size weighted,accuracy,450,0.8590786605904497,0.8568357440063404,0.8606221517733307
FedDyn data-size weighted,accuracy,600,0.8689604385443497,0.8663661581137309,0.873285119873192
FedDyn data-size weighted,accuracy,750,0.8713942275939504,0.8668951852585696,0.8758410937190411
FedDyn data-size weighted,accuracy,900,0.8722825440855955,0.8708995442837331,0.873055280364573
FedDyn data-size weighted,accuracy,1050,0.8723499108381217,0.8721299782048741,0.8725520110957006
FedDyn data-size weighted,accuracy,1200,0.869671752196024,0.865755894590846,0.8725559738458489
FedDyn data-size weighted,accuracy,1350,0.8696083481936463,0.8678343570437884,0.8713592233009707
FedDyn data-size weighted,accuracy,1500,0.8695568324417146,0.8693936992272637,0.869827620368536
FedDyn data-size weighted,client drift from server,0,0.0,0.0,0.0
FedDyn data-size weighted,client drift from server,150,0.6808224094907444,0.6705599622428418,0.698749812990427
FedDyn data-size weighted,client drift from server,300,0.47794007179637754,0.42547340869903566,0.5110725030303002
FedDyn data-size weighted,client drift from server,450,0.27254706221322217,0.2658062558621168,0.2833026983588934
FedDyn data-size weighted,client drift from server,600,0.20418052123238642,0.19070701610296964,0.21740214839577676
FedDyn data-size weighted,client drift from server,750,0.16902843419462443,0.16303190894424915,0.17972789537161588
FedDyn data-size weighted,client drift from server,900,0.1407089953869581,0.13270436700433494,0.1501698696985841
FedDyn data-size weighted,client drift from server,1050,0.1195750749607881,0.11618769247084856,0.12408930085599422
FedDyn data-size weighted,client drift from server,1200,0.11193367594853043,0.10975941557437181,0.11348123755306005
FedDyn data-size weighted,client drift from server,1350,0.10127719437082609,0.094093451872468,0.10685492366552353
FedDyn data-size weighted,client drift from server,1500,0.092793186151733,0.08320838248357176,0.1077064310014248
